FIPS,Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
07-18-2021,Tamil Nadu,19-07-2021 04:21,11.006091,78.400624,2535402,33724,2473781,27897,"Tamil Nadu, India",3257.143798,1.330124375
07-18-2022,Tamil Nadu,19-07-2022 04:20,11.006091,78.400624,3520000,38030,"Tamil Nadu, India",4522.023004,1.080397727,,
07-19-2020,Tamil Nadu,20-07-2020 05:34,11.006091,78.400624,170693,2481,117915,50297,"Tamil Nadu, India",219.2834297,1.453486669
07-19-2021,Tamil Nadu,20-07-2021 04:21,11.006091,78.400624,2537373,33752,2476339,27282,"Tamil Nadu, India",3259.675873,1.330194654
07-19-2022,Tamil Nadu,20-07-2022 04:20,11.006091,78.400624,3522142,38030,"Tamil Nadu, India",4524.774757,1.079740681,,
07-20-2020,Tamil Nadu,21-07-2020 04:38,11.006091,78.400624,175678,2551,121776,51351,"Tamil Nadu, India",225.6874878,1.45208848
07-20-2021,Tamil Nadu,21-07-2021 04:21,11.006091,78.400624,2539277,33782,2478778,26717,"Tamil Nadu, India",3262.121877,1.330378687
07-20-2022,Tamil Nadu,21-07-2022 04:21,11.006091,78.400624,3524258,38030,"Tamil Nadu, India",4527.49311,1.079092393,,
07-21-2020,Tamil Nadu,22-07-2020 04:34,11.006091,78.400624,180643,2626,126670,51347,"Tamil Nadu, India",232.0658527,1.453695964
07-21-2021,Tamil Nadu,22-07-2021 04:21,11.006091,78.400624,2541168,33809,2481201,26158,"Tamil Nadu, India",3264.55118,1.330451194
07-21-2022,Tamil Nadu,22-07-2022 04:21,11.006091,78.400624,3526351,38031,"Tamil Nadu, India",4530.181915,1.078480276,,
07-22-2020,Tamil Nadu,23-07-2020 05:15,11.006091,78.400624,186492,3144,131583,51765,"Tamil Nadu, India",239.5798619,1.685863201
07-22-2021,Tamil Nadu,23-07-2021 04:21,11.006091,78.400624,2543040,33838,2483676,25526,"Tamil Nadu, India",3266.956074,1.330612181
07-22-2022,Tamil Nadu,23-07-2022 04:20,11.006091,78.400624,3528384,38032,"Tamil Nadu, India",4532.79364,1.077887214,,
